-4840.00   1183.00   0.00  71
-4836.00   1192.00   0.00  71
-4832.00   1202.00   0.00  71
-4828.00   1211.00   0.00  71
-4824.00   1220.00   0.00  71
-4820.00   1229.00   0.00  71
-4816.00   1238.00   0.00  71
-4812.00   1247.00   0.00  71
-4808.00   1256.00   0.00  71
-4804.00   1265.00   0.00  71
-4800.00   1274.00   0.00  71
-4796.00   1283.00   0.00  71
-4792.00   1291.00   0.00  71
-4788.00   1300.00   0.00  71
-4784.00   1309.00   0.00  71
-4780.00   1318.00   0.00  71
-4776.00   1326.00   0.00  71
-4772.00   1335.00   0.00  71
-4768.00   1344.00   0.00  71
-4764.00   1352.00   0.00  71
-4760.00   1361.00   0.00  71
-4756.00   1370.00   0.00  71
-4752.00   1378.00   0.00  71
-4748.00   1387.00   0.00  71
-4744.00   1395.00   0.00  71
-4740.00   1404.00   0.00  71
-4736.00   1412.00   0.00  71
-4732.00   1421.00   0.00  71
-4728.00   1429.00   0.00  71
-4724.00   1438.00   0.00  71
-4720.00   1446.00   0.00  71
-4716.00   1454.00   0.00  71
-4712.00   1463.00   0.00  71
-4708.00   1471.00   0.00  71
-4704.00   1479.00   0.00  71
-4700.00   1488.00   0.00  71
-4696.00   1496.00   0.00  71
-4692.00   1504.00   0.00  71
-4688.00   1512.00   0.00  71
-4684.00   1521.00   0.00  71
-4680.00   1529.00   0.00  71
-4676.00   1537.00   0.00  71
-4672.00   1545.00   0.00  71
-4668.00   1553.00   0.00  71
-4664.00   1562.00   0.00  71
-4660.00   1570.00   0.00  71
-4656.00   1578.00   0.00  71
-4652.00   1586.00   0.00  71
-4648.00   1594.00   0.00  71
-4644.00   1602.00   0.00  71
-4640.00   1610.00   0.00  71
-4636.00   1618.00   0.00  71
-4632.00   1626.00   0.00  71
-4628.00   1634.00   0.00  71
-4624.00   1642.00   0.00  71
-4620.00   1650.00   0.00  71
-4616.00   1658.00   0.00  71
-4612.00   1666.10   0.00  71
-4608.00   1674.00   0.00  71
-4604.00   1681.90   0.00  71
-4600.00   1689.90   0.00  71
-4596.00   1697.80   0.00  71
-4592.00   1705.60   0.00  71
-4588.00   1713.40   0.00  71
-4584.00   1721.20   0.00  71
-4580.00   1729.00   0.00  71
-4576.00   1736.70   0.00  71
-4572.00   1744.50   0.00  71
-4568.00   1752.30   0.00  71
-4564.00   1760.00   0.00  71
-4560.00   1767.70   0.00  71
-4556.00   1775.40   0.00  71
-4552.00   1783.10   0.00  71
-4548.00   1790.80   0.00  71
-4544.00   1798.60   0.00  71
-4540.00   1806.30   0.00  71
-4536.00   1814.00   0.00  71
-4532.00   1821.60   0.00  71
-4528.00   1829.20   0.00  71
-4524.00   1836.80   0.00  71
-4520.00   1844.40   0.00  71
-4516.00   1851.90   0.00  71
-4512.00   1859.40   0.00  71
-4508.00   1866.80   0.00  71
-4504.00   1874.30   0.00  71
-4500.00   1881.80   0.00  71
-4496.00   1889.30   0.00  71
-4492.00   1896.80   0.00  71
-4488.00   1904.20   0.00  71
-4484.00   1911.70   0.00  71
-4480.00   1919.10   0.00  71
-4476.00   1926.60   0.00  71
-4472.00   1934.00   0.00  71
-4468.00   1941.30   0.00  71
-4464.00   1948.70   0.00  71
-4460.00   1956.20   0.00  71
-4456.00   1963.50   0.00  71
-4452.00   1970.80   0.00  71
-4448.00   1978.20   0.00  71
-4444.00   1985.50   0.00  71
-4440.00   1992.70   0.00  71
-4436.00   2000.10   0.00  71
-4432.00   2007.40   0.00  71
-4428.00   2014.60   0.00  71
-4424.00   2021.80   0.00  71
-4420.00   2029.00   0.00  71
-4416.00   2036.30   0.00  71
-4412.00   2043.50   0.00  71
-4408.00   2050.60   0.00  71
-4404.00   2057.70   0.00  71
-4400.00   2064.90   0.00  71
-4396.00   2072.00   0.00  71
-4392.00   2079.10   0.00  71
-4388.00   2086.20   0.00  71
-4384.00   2093.20   0.00  71
-4380.00   2100.20   0.00  71
-4376.00   2107.30   0.00  71
-4372.00   2114.40   0.00  71
-4368.00   2121.50   0.00  71
-4364.00   2128.50   0.00  71
-4360.00   2135.40   0.00  71
-4356.00   2142.40   0.00  71
-4352.00   2149.30   0.00  71
-4348.00   2156.30   0.00  71
-4344.00   2163.20   0.00  71
-4340.00   2170.10   0.00  71
-4336.00   2177.10   0.00  71
-4332.00   2184.00   0.00  71
-4328.00   2190.90   0.00  71
-4324.00   2197.80   0.00  71
-4320.00   2204.60   0.00  71
-4316.00   2211.50   0.00  71
-4312.00   2218.30   0.00  71
-4308.00   2225.30   0.00  71
-4304.00   2232.10   0.00  71
-4300.00   2238.90   0.00  71
-4296.00   2245.70   0.00  71
-4292.00   2252.50   0.00  71
-4288.00   2259.30   0.00  71
-4284.00   2266.00   0.00  71
-4280.00   2272.80   0.00  71
-4276.00   2279.60   0.00  71
-4272.00   2286.40   0.00  71
-4268.00   2293.10   0.00  71
-4264.00   2299.80   0.00  71
-4260.00   2306.50   0.00  71
-4256.00   2313.20   0.00  71
-4252.00   2319.90   0.00  71
-4248.00   2326.60   0.00  71
-4244.00   2333.20   0.00  71
-4240.00   2339.90   0.00  71
-4236.00   2346.50   0.00  71
-4232.00   2353.10   0.00  71
-4228.00   2359.70   0.00  71
-4224.00   2366.30   0.00  71
